mcat,display_code,remarks,ORDER_ID,brand,vertical,division,grndate,Item alias,HSN code,Received Qty,Purchase rate,Selling,mrp,Item Discount,Batch No,Mfg date,status,GRN No,Taxable amount,Conversion Unit,GST Perc,cgst,sgst,igst,Supplier Name,,,Item name,Conversion Factor,EXPDATE,QTY in Pcs,Inv date,Item Net Amount,Qty in CLD,Supplier Payable,Discount%,Ship Name,cgstrate,sgstrate,igstrate,LD,LDP,CESS_AMT,CESS_PER,Branch,Inv No,Supplier Code,Supplier State,Supplier GST,Supplier Channel,companyid,SecondaryDiscountPercent,BaseSecondaryDiscount,Actual Purchase Rate,warehouse,WAREHOUSE ADDRESS,forwardscheme,tcs_per,tcs_amt,baseprimarydiscount,primarydiscountpercent
Open,PAL AK,PAL AK,PO13AAA2526,SESAME OIL,PHYSICAL OIL & GHEE,FOOD,01-09-2025,150000790,15155091,2,211.22,211.22,260,253.47,JACQ250065,05-08-2025,,PI22AAA2526,4815.81,Carton,5,120.4,120.4,0,KANHA JI DISTRIBUTORS,SESAME OIL 1 L (B)-T,तिल का तेल 1 लीटर,SESAME OIL 1 L (B)-T,12,02-05-2026,24,21-08-2025,5056.6,2,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2602AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,200.66,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO13AAA2526,ATTA,FLOUR & SUGAR,FOOD,01-09-2025,180002737,11010000,1,153.76,153.76,180,138.39,AHV2500027,12-08-2025,,PI22AAA2526,2936.81,Carton,5,73.42,73.42,0,KANHA JI DISTRIBUTORS,NAVRATNA ATTA 2 KG,नवरत्न आटा 2 किग्रा,NAVRATNA ATTA 2 KG,20,08-02-2026,20,21-08-2025,3083.66,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2602AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,146.84,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO13AAA2526,RICE,RICE/PULSES/SPICES,FOOD,01-09-2025,70690,10063090,1,355.01,355.01,720,0,E6M2400006,24-08-2024,,PI22AAA2526,1420.04,Carton,5,35.5,35.5,0,KANHA JI DISTRIBUTORS,SHAKTI RICE XXL MINI MOGRA-2 10 KG (T),शक्ति चावल XXL मिनी मोगरा-2 10 किग्रा,SHAKTI RICE XXL MINI MOGRA-2 10 KG (T),4,14-08-2026,4,21-08-2025,1491.04,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2602AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,355.01,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO13AAA2526,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,01-09-2025,8857000001,30049011,1,43.75,43.75,60,71.43,AGDA250032,05-07-2025,,PI22AAA2526,803.57,Carton,12,48.21,48.21,0,KANHA JI DISTRIBUTORS,DIVYA GODHAN ARK - 450ML,दिव्य गोधन अर्क 450 मि.ली.,DIVYA GODHAN ARK - 450ML,20,05-06-2026,20,21-08-2025,900,1,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2602AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,41.07,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO13AAA2526,BISCUITS,BISCUIT & CONFFECTIONARY,BISCUIT & CONFFECTIONARY,01-09-2025,180026095,19053100,1,3.61,3.61,5,0,H225/BP1,02-08-2025,,PI22AAA2526,519.84,Carton,18,46.79,46.79,0,KANHA JI DISTRIBUTORS,CREAMFEAST CHOCO BISCUIT 32.5 GM,क्रीमफीस्ट चोको बिस्किट 32.5 ग्राम,CREAMFEAST CHOCO BISCUIT 32.5 GM,144,29-01-2026,144,21-08-2025,613.41,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI2602AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,3.61,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO13AAA2526,DANT KANTI,DENTAL CARE,NON FOOD,01-09-2025,180026191,33061020,1,210.52,210.52,295,0,AAPW250021,24-07-2025,,PI22AAA2526,5052.48,Carton,18,454.72,454.72,0,KANHA JI DISTRIBUTORS,DANT KANTI NATURAL(200GX3)BIG SAVER PACK,दंत कान्ति नेचुरल (200 ग्राम × 3) बड़ा बचत पैक,DANT KANTI NATURAL(200GX3)BIG SAVER PACK,24,14-07-2027,24,21-08-2025,5961.93,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI2602AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,217.03,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO13AAA2526,DANT KANTI,DENTAL CARE,NON FOOD,01-09-2025,180026192,33061020,1,45.46,45.46,63,0,AAQA250077,15-07-2025,,PI22AAA2526,6546.24,Carton,18,589.16,589.16,0,KANHA JI DISTRIBUTORS,DANT KANTI NATURAL TOOTHPASTE 100 GM,दंत कान्ति नेचुरल टूथपेस्ट 100 ग्राम,DANT KANTI NATURAL TOOTHPASTE 100 GM,144,05-07-2027,144,21-08-2025,7724.56,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI2602AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,45.46,Main Warehouse,ktm,0,0,0,0.89,2
Open,PAL AK,PAL AK,PO13AAA2526,SPICES,RICE/PULSES/SPICES,FOOD,01-09-2025,180002882,9109100,1,44.5,44.5,65,133.51,AFI2500016,26-06-2025,,PI22AAA2526,1201.49,Carton,5,30.04,30.04,0,KANHA JI DISTRIBUTORS,SABZI MASALA 100 GM (30 pcs),सब्जी मसाला 100 ग्राम (30 नग),SABZI MASALA 100 GM (30 pcs),30,26-06-2026,30,21-08-2025,1261.56,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2602AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,40.05,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO13AAA2526,MEDICATED JUICES,JUICES & NATURAL BEVERAGES,FOOD,01-09-2025,180002829,30049011,1,64.09,64.09,90,76.91,PFY2500014,30-07-2025,,PI22AAA2526,692.17,Carton,12,41.53,41.53,0,KANHA JI DISTRIBUTORS,GILOY JUICE 500 ML,गिलोय रस 500 मि.ली.,GILOY JUICE 500 ML,12,30-07-2026,12,21-08-2025,775.23,1,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2602AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,57.68,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,DIVYA PRODUCTS,OTHERS,PHARMACY,01-09-2025,8857000337,30049011,20,31.11,31.11,40,50.79,BANT250012,10-06-2025,,PI23AAA2526,571.41,PCS,5,14.29,14.29,0,KANHA JI DISTRIBUTORS,DIVYA ANU TAILA 20 ML (110 PCS) -T,दिव्य अनुतैल 20 मि.ली. (110 नग),DIVYA ANU TAILA 20 ML (110 PCS) -T,110,10-05-2028,20,21-08-2025,599.98,0.18,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,29.2,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,DAIRY,DAIRY DIVISION,DAIRY DIVISION,01-09-2025,9955000047,4021090,12,190.91,190.91,235,0,BLB2500007,05-07-2025,,PI23AAA2526,2290.92,PCS,5,57.27,57.27,0,KANHA JI DISTRIBUTORS,COWS WHOLE MILK POWDER 500-GM,गाय का पूर्ण दूध पाउडर 500 ग्राम,COWS WHOLE MILK POWDER 500-GM,24,05-12-2025,12,21-08-2025,2405.47,0.5,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,190.91,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,01-09-2025,9958000100,30049011,10,149.29,149.29,200,121.87,ABEE250061,03-07-2025,,PI23AAA2526,1371.03,PCS,5,34.28,34.28,0,KANHA JI DISTRIBUTORS,SHATAVAR CHURNA 100G (Ayu.Medicine),शतावरी चूर्ण 100 ग्राम (आयुर्वेदिक औषधि),SHATAVAR CHURNA 100G (Ayu.Medicine),25,03-06-2026,10,21-08-2025,1439.59,0.4,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,140.15,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,01-09-2025,8855000246,30049011,25,31.11,31.11,40,63.49,ATPC250076,01-07-2025,,PI23AAA2526,714.26,PCS,5,17.86,17.86,0,KANHA JI DISTRIBUTORS,TRIPHALA CHURNA -100GM,त्रिफला चूर्ण 100 ग्राम,TRIPHALA CHURNA -100GM,100,01-06-2027,25,21-08-2025,749.97,0.25,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,29.2,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,01-09-2025,8855000249,30049011,20,34.13,34.13,43,0,BCPV250085,21-05-2025,,PI23AAA2526,682.6,PCS,5,17.07,17.07,0,KANHA JI DISTRIBUTORS,CHANDRAPRABHA VATI - 40 TAB,चंद्रप्रभा वटी 40 टैबलेट,CHANDRAPRABHA VATI - 40 TAB,400,21-04-2030,20,21-08-2025,716.73,0.05,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,34.13,Main Warehouse,ktm,0,0,0,0,0
Non-Open,DIVYA AK,DIVYA AK,,VATI & GUGGAL,MEDICINES,PHARMACY,01-09-2025,8857000166,30049011,20,31.75,31.75,40,0,BTPG250017,30-04-2025,,PI23AAA2526,635,PCS,5,15.88,15.88,0,KANHA JI DISTRIBUTORS,DIVYA TRIPHALA GUGGUL- 40 TAB,दिव्य त्रिफला गुग्गुल 40 टैबलेट,DIVYA TRIPHALA GUGGUL-  40 TAB,400,31-03-2030,20,21-08-2025,666.75,0.05,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,31.75,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,01-09-2025,8857000271,30049011,10,54.69,54.69,75,44.64,ADKT250014,15-04-2025,,PI23AAA2526,502.26,PCS,12,30.14,30.14,0,KANHA JI DISTRIBUTORS,DIVYA KANTHAMRIT CHEWABLE TABLET 80 N -T,दिव्य कंठामृत चबाने योग्य टैबलेट 80 नग,DIVYA KANTHAMRIT CHEWABLE TABLET 80 N -T,200,15-03-2028,10,21-08-2025,562.53,0.05,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,51.35,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,01-09-2025,8852000013,30049011,10,29.17,29.17,40,23.81,ADKT250015,21-05-2025,,PI23AAA2526,267.89,PCS,12,16.07,16.07,0,KANHA JI DISTRIBUTORS,DIVYA KANTHAMRIT CHEWABLE TABLET 40 N -T,दिव्य कंठामृत चबाने योग्य टैबलेट 40 नग,DIVYA KANTHAMRIT CHEWABLE TABLET 40 N -T,400,21-04-2028,10,21-08-2025,300.04,0.03,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,27.39,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,TEA,BISCUIT & CONFFECTIONARY,BISCUIT & CONFFECTIONARY,01-09-2025,150001498,9024090,24,47.22,47.22,60,0,BBNC250014,17-06-2025,,PI23AAA2526,1133.28,PCS,5,28.33,28.33,0,KANHA JI DISTRIBUTORS,OORJA TEA - 250 GM (POLY) - T,ऊर्जा चाय 250 ग्राम (पॉली पैक),OORJA TEA - 250 GM (POLY) - T,96,17-06-2026,24,21-08-2025,1189.94,0.25,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,47.22,Main Warehouse,ktm,0,0,0,3.55,7
Open,DIVYA AK,DIVYA AK,,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,01-09-2025,8857000006,30049011,25,35.71,35.71,45,0,BAMC250036,21-07-2025,,PI23AAA2526,892.75,PCS,5,22.32,22.32,0,KANHA JI DISTRIBUTORS,DIVYA AMLA CHURNA - 100 GM,दिव्य आंवला चूर्ण 100 ग्राम,DIVYA AMLA CHURNA - 100 GM,100,21-06-2027,25,21-08-2025,937.39,0.25,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,35.71,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,DANT KANTI,DENTAL CARE,NON FOOD,01-09-2025,180026371,33061010,10,85.46,85.46,110,0,AMC2500014,04-08-2025,,PI23AAA2526,854.6,PCS,12,51.28,51.28,0,KANHA JI DISTRIBUTORS,ADVANCE DANT KANTI MANJAN - 100 GM,एडवांस दंत कान्ति मंजन 100 ग्राम,ADVANCE DANT KANTI MANJAN - 100 GM,60,26-01-2027,10,21-08-2025,957.15,0.17,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,85.46,Main Warehouse,ktm,0,0,0,0,0
Non-Open,DIVYA AK,DIVYA AK,,DIVYA PRODUCTS,MEDICINES,PHARMACY,01-09-2025,8861000078,30049011,20,223.21,223.21,300,0,BDNK250005,19-05-2025,,PI23AAA2526,4464.2,PCS,12,267.85,267.85,0,KANHA JI DISTRIBUTORS,DIVYA NARI KANTI 3 U X 20 N-T,दिव्य नारी कान्ति 3 यूनिट × 20 नग,DIVYA NARI KANTI 3 U X 20 N-T,160,19-04-2028,20,21-08-2025,4999.9,0.13,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,223.21,Main Warehouse,ktm,0,0,0,0,0
Non-Open,DIVYA AK,DIVYA AK,,DIVYA PRODUCTS,MEDICINES,PHARMACY,01-09-2025,8861000081,30049011,20,189.73,189.73,255,0,BDRT250013,10-06-2025,,PI23AAA2526,3794.6,PCS,12,227.68,227.68,0,KANHA JI DISTRIBUTORS,Divya Renogrit 3 U X 20 N -T,दिव्य रेनोग्रिट 3 यूनिट × 20 नग,Divya Renogrit 3 U X 20 N -T,160,10-05-2028,20,21-08-2025,4249.95,0.13,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,189.73,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,MURRABBA & CANDY,JUICES & NATURAL BEVERAGES,FOOD,01-09-2025,180002697,20079990,3,142.42,142.42,200,0,ADR2500034,07-07-2025,,PI23AAA2526,427.26,PCS,12,25.64,25.64,0,KANHA JI DISTRIBUTORS,AMLA MURABBA 1 KG,आंवला मुरब्बा 1 किग्रा,AMLA MURABBA 1 KG,12,07-07-2026,3,21-08-2025,478.53,0.25,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,142.42,Main Warehouse,ktm,0,0,0,0,0
Non-Open,DIVYA AK,DIVYA AK,,BHASMA & NPDs,MEDICINES,PHARMACY,01-09-2025,81512,30049011,25,27.78,27.78,35,0,BMVR210003,01-07-2021,,PI23AAA2526,694.5,PCS,5,17.36,17.36,0,KANHA JI DISTRIBUTORS,Mahavat Vidhvansan Ras 5 Gm,महावत विध्वंसन रस 5 ग्राम,Mahavat Vidhvansan Ras 5 Gm,500,10-05-2031,25,21-08-2025,729.23,0.05,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,27.78,Main Warehouse,ktm,0,0,0,0,0
Non-Open,DIVYA AK,DIVYA AK,,DIVYA PRODUCTS,MEDICINES,PHARMACY,01-09-2025,8857000321,30049011,20,59.52,59.52,80,0,AGKK250025,05-07-2025,,PI23AAA2526,1190.4,PCS,12,71.42,71.42,0,KANHA JI DISTRIBUTORS,DIVYA GOKHRU KWATH 100 GM (JAR)-T,दिव्य गोखरू क्वाथ 100 ग्राम (जार),DIVYA GOKHRU KWATH 100 GM (JAR)-T,60,05-06-2027,20,21-08-2025,1333.25,0.33,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,59.52,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,EYE DROP,NATURAL PERSONAL CARE,NON FOOD,01-09-2025,9958000050,30049011,40,14.24,14.24,20,0,AAST250034,02-07-2025,,PI23AAA2526,569.6,PCS,12,34.18,34.18,0,KANHA JI DISTRIBUTORS,DRISHTI EYE DROP 10 ML (NEW),दृष्टि नेत्र ड्रॉप 10 मि.ली. (नया),DRISHTI EYE DROP 10 ML (NEW),160,02-06-2026,40,21-08-2025,637.95,0.25,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,14.24,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,BADAM PAK,JUICES & NATURAL BEVERAGES,FOOD,01-09-2025,180002813,30049011,6,195.83,195.83,275,0,ACY2500007,25-06-2025,,PI23AAA2526,1174.98,PCS,12,70.5,70.5,0,KANHA JI DISTRIBUTORS,BADAM PAK 500 G,बादाम पाक 500 ग्राम,BADAM PAK 500 G,12,15-06-2027,6,21-08-2025,1315.98,0.5,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,195.83,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,DRY FRUITS,FLOUR & SUGAR,FOOD,01-09-2025,180005272,8021100,5,291.52,291.52,365,0,AART250025,12-07-2025,,PI23AAA2526,1457.6,PCS,12,87.46,87.46,0,KANHA JI DISTRIBUTORS,ALMOND (BADAM) 250 GM (MONO),बादाम 250 ग्राम,ALMOND (BADAM) 250 GM (MONO),20,08-01-2026,5,21-08-2025,1632.51,0.25,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,291.52,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,DRY FRUITS,FLOUR & SUGAR,FOOD,01-09-2025,180005256,8013220,2,311.79,311.79,365,0,AARW250018,08-07-2025,,PI23AAA2526,623.58,PCS,5,15.59,15.59,0,KANHA JI DISTRIBUTORS,CASHEW (KAJU) 250 GM (MONO),काजू 250 ग्राम,CASHEW (KAJU) 250 GM (MONO),20,04-01-2026,2,21-08-2025,654.76,0.1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,311.79,Main Warehouse,ktm,0,0,0,0,0
Non-Open,DIVYA AK,DIVYA AK,,DIVYA PRODUCTS,MEDICINES,PHARMACY,01-09-2025,8852000021,30049011,5,803.57,803.57,1080,0,ADGG250004,01-08-2025,,PI23AAA2526,4017.85,PCS,12,241.07,241.07,0,KANHA JI DISTRIBUTORS,DIVYA IMMUNOGRIT GOLD CAPSULE 30 N - T,दिव्य इम्यूनोग्रिट गोल्ड कैप्सूल 30 नग,DIVYA IMMUNOGRIT GOLD CAPSULE 30 N - T,15,01-07-2028,5,21-08-2025,4499.99,0.33,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,803.57,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,01-09-2025,8857000252,30049011,10,218.75,218.75,300,178.57,BTGT250014,20-06-2025,,PI23AAA2526,2008.93,PCS,12,120.54,120.54,0,KANHA JI DISTRIBUTORS,DIVYA THYROGRIT TABLET 60 N - T,दिव्य थायरोग्रिट टैबलेट 60 नग,DIVYA THYROGRIT TABLET 60 N - T,200,20-05-2028,10,21-08-2025,2250,0.05,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,205.35,Main Warehouse,ktm,0,0,0,0,0
Open,DIVYA AK,DIVYA AK,,MEDICINE,JUICES & NATURAL BEVERAGES,FOOD,01-09-2025,8857000265,30049011,10,350,350,480,285.71,APGT250027,02-08-2025,,PI23AAA2526,3214.29,PCS,12,192.86,192.86,0,KANHA JI DISTRIBUTORS,DIVYA PEEDANIL GOLD TABLET (100 PC) - T,दिव्य पीड़ानिल गोल्ड टैबलेट (100 नग),DIVYA PEEDANIL GOLD TABLET (100 PC) - T,100,01-07-2028,10,21-08-2025,3600,0.1,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,328.57,Main Warehouse,ktm,0,0,0,0,0
Non-Open,DIVYA AK,DIVYA AK,,BHASMA & NPDs,MEDICINES,PHARMACY,01-09-2025,8857000057,30049011,10,103.17,103.17,130,0,BSHS250005,30-06-2025,,PI23AAA2526,1031.7,PCS,5,25.79,25.79,0,KANHA JI DISTRIBUTORS,DIVYA SHILAJEET SAT - 20 G,दिव्य शिलाजीत सत 20 ग्राम,DIVYA SHILAJEET SAT - 20 G,100,31-05-2030,10,21-08-2025,1083.29,0.1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2603AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,103.17,Main Warehouse,ktm,0,0,0,0,0
Open,,,,BHEMSENI-200 GM,CAMPHOR,AASTHA DIVISION,01-09-2025,9963000288,29142922,5,263.06,263.06,500,0,ABEB250004,28-04-2025,,PI24AAA2526,1315.3,PCS,18,118.38,118.38,0,DEEPAK TRADERS,AASTHA BHIMSENI KAPOOR-200G FREEGANGAJAL,आस्था भीमसेनी कपूर 200 ग्राम (फ्री गंगाजल),AASTHA BHIMSENI KAPOOR-200G FREEGANGAJAL,48,28-03-2027,5,03-08-2025,1552.05,0.1,272070,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI30219AAA2526,110997,5,05AELPS3782C1ZD,,500875,0,0,263.06,Main Warehouse,ktm,0,0,0,50.82,17
Open,,,,GANGAJAL,OTHER,AASTHA DIVISION,01-09-2025,73760,22019090,7,0,0,0,0,ABEQ250001,28-01-2025,,PI24AAA2526,0,PCS,18,0,0,0,DEEPAK TRADERS,AASTHA GANGAJAL -100 ML,आस्था गंगाजल 100 मि.ली.,AASTHA GANGAJAL -100 ML,48,02-01-2030,7,03-08-2025,0,0.15,272070,99.99,,9,9,0,0,0,0,0,PATANJALI STORE,TI30219AAA2526,110997,5,05AELPS3782C1ZD,,500875,0,0,0,Main Warehouse,ktm,0,0,0,0,0
Open,PAL AK,PAL AK,PO14AAA2526,DETERGENT POWDER,HOME CARE,NON FOOD,10-09-2025,180026178,34029011,1,51.44,51.44,70,0,AM92500053,24-06-2025,,PI25AAA2526,1286,Carton,18,115.74,115.74,0,KANHA JI DISTRIBUTORS,HERBAL WASH DETERGENT POWDER 1 KG,हर्बल वॉश डिटर्जेंट पाउडर 1 किग्रा,HERBAL WASH DETERGENT POWDER 1 KG,25,23-06-2030,25,04-09-2025,1517.48,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI2882AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,51.44,Main Warehouse,ktm,0,0,0,1.01,2
Open,PAL AK,PAL AK,PO14AAA2526,DETERGENT POWDER,HOME CARE,NON FOOD,10-09-2025,180026181,34029011,1,62.47,62.47,85,0,AN52500033,12-08-2025,,PI25AAA2526,1561.75,Carton,18,140.56,140.56,0,KANHA JI DISTRIBUTORS,HERBO WASH DETERGENT POWDER 1 KG,हर्बो वॉश डिटर्जेंट पाउडर 1 किग्रा,HERBO WASH DETERGENT POWDER 1 KG,25,11-08-2030,25,04-09-2025,1842.87,1,-10298287.24,0,,9,9,0,0,0,0,0,PATANJALI STORE,TI2882AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,62.47,Main Warehouse,ktm,0,0,0,1.22,2
Open,PAL AK,PAL AK,PO14AAA2526,KHAND,FLOUR & SUGAR,FOOD,10-09-2025,180002953,17011420,1,85.62,85.62,110,0,AARQ250067,20-08-2025,,PI25AAA2526,2568.6,Carton,5,64.22,64.22,0,KANHA JI DISTRIBUTORS,KHAND 1 KG,खांड 1 किग्रा,KHAND 1 KG,30,20-08-2026,30,04-09-2025,2697.03,1,-10298287.24,0,,2.5,2.5,0,0,0,0,0,PATANJALI STORE,TI2882AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,85.62,Main Warehouse,ktm,0,0,0,4.32,5
Open,PAL AK,PAL AK,PO14AAA2526,NOODLES,BISCUIT & CONFFECTIONARY,BISCUIT & CONFFECTIONARY,10-09-2025,150001119,19022090,2,8.58,8.58,12,0,DM220825,22-08-2025,,PI25AAA2526,1647.36,Carton,12,98.84,98.84,0,KANHA JI DISTRIBUTORS,ATTA NOODLES DESI MASALA 60 GM (96 PC)-T,आटा नूडल्स देसी मसाला 60 ग्राम (96 नग),ATTA NOODLES DESI MASALA 60 GM (96 PC)-T,96,19-05-2026,192,04-09-2025,1845.04,2,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2882AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,8.58,Main Warehouse,ktm,0,0,0,0.57,6.25
Open,PAL AK,PAL AK,PO14AAA2526,NOODLES,BISCUIT & CONFFECTIONARY,BISCUIT & CONFFECTIONARY,10-09-2025,150001114,19022090,1,33.57,33.57,48,0,CHF180525,18-05-2025,,PI25AAA2526,805.68,Carton,12,48.34,48.34,0,KANHA JI DISTRIBUTORS,ATTA NOODLES CHATPATA FAMILY PACK 240 GM,आटा नूडल्स चटपटा फैमिली पैक 240 ग्राम,ATTA NOODLES CHATPATA FAMILY PACK 240 GM,24,12-02-2026,24,04-09-2025,902.36,1,-10298287.24,0,,6,6,0,0,0,0,0,PATANJALI STORE,TI2882AAA2526,100060,5,05AAECK5765H1ZE,,500875,0,0,33.57,Main Warehouse,ktm,0,0,0,3.05,8.33
