item_name,hindi_name,exp_date,invoice_date,mfg_date,quantity,invoice_no,batch_no,supplier_gstin,hsn_code,supplier_name,data_source,Item_Net_Amount,calculated_taxable_amount,calculated_rate,cgst_rate,sgst_rate,igst_rate,total_gst_rate,calculated_cgst_amount,calculated_sgst_amount,calculated_igst_amount,calculated_line_total
ASHVAGANDHA -11 GM (STRIP),अश्वगंधा स्ट्रिप 11 ग्राम,2027-01-10,2025-05-14,2025-01-20,20,TI847AAA2526,AASZ250006,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1292.09,1153.6517857142856,57.68258928571428,6.0,6.0,0,12,69.21910714285714,69.21910714285714,0.0,1292.09
DIVYA MUKTA VATI EXTRA POWER 30X4 TAB,दिव्य मुक्तावटी एक्स्ट्रा पावर 30×4 टैबलेट,2030-02-08,2025-05-14,2025-03-06,20,TI847AAA2526,AMUE250061,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,3374.94,3013.3392857142853,150.66696428571427,6.0,6.0,0,12,180.8003571428571,180.8003571428571,0.0,3374.9399999999996
DIVYA KANTHAMRIT CHEWABLE TABLET 40 N -T,दिव्य कंठामृत चबाने योग्य टैबलेट 40 नग,2028-01-21,2025-05-14,2025-02-05,10,TI847AAA2526,ADKT250007,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,300.04,267.8928571428571,26.78928571428571,6.0,6.0,0,12,16.073571428571427,16.073571428571427,0.0,300.03999999999996
DIVYA KANTHAMRIT CHEWABLE TABLET 80 N -T,दिव्य कंठामृत चबाने योग्य टैबलेट 80 नग,2028-02-13,2025-05-14,2025-02-28,10,TI847AAA2526,ADKT250009,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,562.53,502.2589285714285,50.22589285714285,6.0,6.0,0,12,30.135535714285712,30.135535714285712,0.0,562.53
DIVYA LAVANGADI VATI- 80 TAB,दिव्य लवंगादि वटी 80 टैबलेट,2028-01-15,2025-05-14,2025-01-30,20,TI847AAA2526,BLGV250001,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,749.91,714.1999999999999,35.709999999999994,2.5,2.5,0,5,17.854999999999997,17.854999999999997,0.0,749.91
DIVYA NEUROGRIT GOLD 20 N - T,दिव्य न्यूरोग्रिट गोल्ड 20 नग,2028-03-15,2025-05-14,2025-04-15,10,TI847AAA2526,ANGD250004,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,4500.0,4017.8571428571427,401.7857142857143,6.0,6.0,0,12,241.07142857142856,241.07142857142856,0.0,4500.0
EYEGRIT EYE DROP 10 ML,आईग्रिट आई ड्रॉप 10 मि.ली.,2027-04-06,2025-05-14,2025-04-06,40,TI847AAA2526,ABQR250007,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1306.82,1166.8035714285713,29.170089285714283,6.0,6.0,0,12,70.00821428571427,70.00821428571427,0.0,1306.82
TURMERIC POWDER 200 GM,हल्दी पाउडर 200 ग्राम,2026-03-24,2025-05-22,2025-03-24,1,TI995AAA2526,AJC2500016,05AAECK5765H1ZE,9103030,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1626.98,1549.5047619047618,1549.5047619047618,2.5,2.5,0,5,38.73761904761905,38.73761904761905,0.0,1626.98
SHAKTI RICE XXL MINI MOGRA-2 10 KG (T),शक्ति चावल XXL मिनी मोगरा-2 10 किग्रा,2026-08-14,2025-05-22,2024-08-24,1,TI995AAA2526,E6M2400006,05AAECK5765H1ZE,10063090,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1491.04,1420.0380952380951,1420.0380952380951,2.5,2.5,0,5,35.50095238095238,35.50095238095238,0.0,1491.04
DOODH BISCUIT 35 GM (200 PC),दूध बिस्किट 35 ग्राम (200 नग),2025-11-07,2025-05-22,2025-05-11,1,TI995AAA2526,ED25/BP1,05AAECK5765H1ZE,19053100,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,851.96,722.0000000000001,722.0000000000001,9.0,9.0,0,18,64.98,64.98,0.0,851.9600000000002
CRUNCHY COCONUT COOKIES 70 GM,क्रंची कोकोनट कुकीज़ 70 ग्राम,2025-11-11,2025-05-22,2025-05-15,1,TI995AAA2526,EI25/BP1,05AAECK5765H1ZE,19053100,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,614.26,520.5593220338983,520.5593220338983,9.0,9.0,0,18,46.85033898305084,46.85033898305084,0.0,614.26
HALDI CHANDAN KNTI BODY CLNSR.4x45Gx54U,हल्दी-चंदन कान्ति बॉडी क्लीन्ज़र 4×45 ग्राम × 54 नग,2027-02-11,2025-05-22,2025-02-11,1,TI995AAA2526,AAWL250002,05AAECK5765H1ZE,34011941,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1718.53,1456.3813559322034,1456.3813559322034,9.0,9.0,0,18,131.0743220338983,131.0743220338983,0.0,1718.5300000000002
ALOEVERA KANTI BODY CLEANSER-(4X1) 75 GM,एलोवेरा कान्ति बॉडी क्लीन्ज़र (4×1) 75 ग्राम,2027-03-18,2025-05-22,2025-03-18,1,TI995AAA2526,ASV2500008,05AAECK5765H1ZE,34011941,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,2328.75,1973.5169491525426,1973.5169491525426,9.0,9.0,0,18,177.61652542372883,177.61652542372883,0.0,2328.7500000000005
HONEY 1 KG,शहद 1 किग्रा,2026-10-06,2025-05-22,2025-04-14,1,TI995AAA2526,BCN2500017,05AAECK5765H1ZE,4090000,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,3344.54,3185.27619047619,3185.27619047619,2.5,2.5,0,5,79.63190476190475,79.63190476190475,0.0,3344.54
KHAND 1 KG,खांड 1 किग्रा,2026-05-12,2025-05-22,2025-05-12,1,TI995AAA2526,AARQ250034,05AAECK5765H1ZE,17011420,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,2691.45,2563.285714285714,2563.285714285714,2.5,2.5,0,5,64.08214285714286,64.08214285714286,0.0,2691.4500000000003
MUSTARD OIL 1 L (P)-T,सरसों का तेल 1 लीटर,2026-05-01,2025-05-22,2025-05-06,1,TI995AAA2526,N2B2500036,05AAECK5765H1ZE,15149920,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1902.73,1812.1238095238095,1812.1238095238095,2.5,2.5,0,5,45.30309523809524,45.30309523809524,0.0,1902.73
TOOTHBRUSH NORMAL HANGER (336 PC) - T,टूथब्रश नॉर्मल हैंगर 336 नग,2030-04-07,2025-05-22,2025-04-08,1,TI995AAA2526,080425NL,05AAECK5765H1ZE,96032100,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,2680.2,2271.35593220339,2271.35593220339,9.0,9.0,0,18,204.4220338983051,204.4220338983051,0.0,2680.2
HERBAL WASH DETERGENT POWDER 1 KG,हर्बल वॉश डिटर्जेंट पाउडर 1 किग्रा,2030-05-05,2025-05-22,2025-05-06,1,TI995AAA2526,AM92500039,05AAECK5765H1ZE,34029011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1517.48,1286.0,1286.0,9.0,9.0,0,18,115.74,115.74,0.0,1517.48
GREEN FLUSH TOILET CLEANER LOW Hcl-500ML,ग्रीन फ्लश टॉयलेट क्लीनर (लो HCl) 500 मि.ली.,2027-04-29,2025-05-22,2025-04-29,1,TI995AAA2526,ABHE250008,05AAECK5765H1ZE,34029092,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1625.57,1377.6016949152543,1377.6016949152543,9.0,9.0,0,18,123.98415254237288,123.98415254237288,0.0,1625.57
ATTA NOODLES DESI MASALA 60 GM (96 PC)-T,आटा नूडल्स देसी मसाला 60 ग्राम (96 नग),2026-01-14,2025-05-22,2025-04-19,2,TI995AAA2526,DM190425,05AAECK5765H1ZE,19022090,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1845.04,1647.3571428571427,823.6785714285713,6.0,6.0,0,12,98.84142857142855,98.84142857142855,0.0,1845.04
AMLA JUICE 1 L (NEW),आंवला रस 1 लीटर (नया),2026-05-15,2025-05-22,2025-05-15,1,TI995AAA2526,ACCT250011,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1263.38,1128.017857142857,1128.017857142857,6.0,6.0,0,12,67.68107142857143,67.68107142857143,0.0,1263.3799999999999
DIVYA ARJUN GHANVATI 3 U X 20 N,दिव्य अर्जुन घनवटी 3 यूनिट × 20 नग,2028-02-19,2025-05-22,2025-03-06,20,TI996AAA2526,ADAG250005,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,3000.03,2678.598214285714,133.9299107142857,6.0,6.0,0,12,160.71589285714288,160.71589285714288,0.0,3000.03
DIVYA ARSHKALP VATI - 40 TAB,दिव्य अर्शकल्प वटी 40 टैबलेट,2028-02-14,2025-05-22,2025-03-01,20,TI996AAA2526,BAKV250025,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,749.95,669.5982142857142,33.47991071428571,6.0,6.0,0,12,40.175892857142856,40.175892857142856,0.0,749.9499999999998
KESH KANTI ADV.H.HAIR EXPERTOIL-30ML T.O,केश कान्ति एडवांस हेयर एक्सपर्ट ऑयल 30 मि.ली. (ट्रेड ऑफर),2027-01-27,2025-05-22,2025-01-27,24,TI996AAA2526,ABHX250001,05AAECK5765H1ZE,33059019,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1679.38,1423.2033898305087,59.30014124293786,9.0,9.0,0,18,128.0883050847458,128.0883050847458,0.0,1679.3800000000003
DIVYA CYSTOGRIT 3 U X 20 N,दिव्य सिस्टोग्रिट 3 यूनिट × 20 नग,2028-02-01,2025-05-22,2025-03-01,20,TI996AAA2526,BCTT250007,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,4500.0,4017.8571428571427,200.89285714285714,6.0,6.0,0,12,241.07142857142856,241.07142857142856,0.0,4500.0
ALOEVERA MIXED FRUIT JAM 500 G,एलोवेरा मिक्स्ड फ्रूट जैम 500 ग्राम,2026-04-08,2025-05-28,2025-04-08,1,TI1121AAA2526,B1O2500004,05AAECK5765H1ZE,20079990,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,693.1,618.8392857142857,618.8392857142857,6.0,6.0,0,12,37.130357142857136,37.130357142857136,0.0,693.1
DANT KANTI NATURAL(200GX3)BIG SAVER PACK,दंत कान्ति नेचुरल (200 ग्राम × 3) बड़ा बचत पैक,2027-04-27,2025-05-28,2025-05-07,1,TI1121AAA2526,AAPW250014,05AAECK5765H1ZE,33061020,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,5658.9,4795.677966101694,4795.677966101694,9.0,9.0,0,18,431.6110169491525,431.6110169491525,0.0,5658.899999999999
DANT KANTI DENTAL CREAM (ADV) 2X100-GM,दंत कान्ति डेंटल क्रीम (एडवांस) 100 ग्राम × 2,2026-10-28,2025-05-28,2025-05-06,1,TI1121AAA2526,AF82500007,05AAECK5765H1ZE,33061020,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,4400.08,3728.8813559322034,3728.8813559322034,9.0,9.0,0,18,335.59932203389826,335.59932203389826,0.0,4400.08
SUPER DISHWASH BAR-RS10/- (T.O. FREE 3N),सुपर डिशवॉश बार ₹10/- (ट्रेड ऑफर फ्री 3 नग),2028-05-07,2025-05-28,2025-05-08,1,TI1121AAA2526,AAXY250097,05AAECK5765H1ZE,34011941,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,519.67,440.39830508474574,440.39830508474574,9.0,9.0,0,18,39.635847457627115,39.635847457627115,0.0,519.67
GILOY JUICE 500 ML,गिलोय रस 500 मि.ली.,2026-04-30,2025-05-28,2025-04-30,1,TI1121AAA2526,PFY2500007,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,861.37,769.0803571428571,769.0803571428571,6.0,6.0,0,12,46.14482142857143,46.14482142857143,0.0,861.3699999999999
ALOEVERA JUICE WITH FIBER 1 L (NEW),एलोवेरा रस (फाइबर युक्त) 1 लीटर (नया),2026-02-08,2025-05-28,2025-05-14,1,TI1121AAA2526,ACCR250002,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1852.97,1654.4374999999998,1654.4374999999998,6.0,6.0,0,12,99.26624999999999,99.26624999999999,0.0,1852.9699999999996
AMLA JUICE 1 L (NEW),आंवला रस 1 लीटर (नया),2026-05-15,2025-05-28,2025-05-15,1,TI1121AAA2526,ACCT250011,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1263.38,1128.017857142857,1128.017857142857,6.0,6.0,0,12,67.68107142857143,67.68107142857143,0.0,1263.3799999999999
TRADITIONAL WHOLE WHEAT ATTA 10 KG,पारंपरिक गेहूं का आटा 10 किग्रा,2025-08-17,2025-05-28,2025-04-19,1,TI1121AAA2526,PDV4250020,05AAECK5765H1ZE,11010000,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,2109.55,2009.095238095238,2009.095238095238,2.5,2.5,0,5,50.227380952380955,50.227380952380955,0.0,2109.5499999999997
MARIE BISCUIT 70 GM,मैरी बिस्किट 70 ग्राम,2025-11-15,2025-05-28,2025-05-19,1,TI1121AAA2526,EN25/BP1,05AAECK5765H1ZE,19053100,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,409.51,347.04237288135596,347.04237288135596,9.0,9.0,0,18,31.233813559322034,31.233813559322034,0.0,409.51
TRADT. W.W CHAKKI ATTA W.BRAN 5 KG_ROI,पारंपरिक गेहूं चक्की आटा विद ब्रान 5 किग्रा (ROI),2025-09-11,2025-05-28,2025-05-14,1,TI1121AAA2526,PDAEZ25001,05AAECK5765H1ZE,11010000,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1318.46,1255.6761904761904,1255.6761904761904,2.5,2.5,0,5,31.39190476190476,31.39190476190476,0.0,1318.4599999999998
DIVYA MAHAMANJISTHADI KW. PRA.- 450ML,दिव्य महामंजिष्ठादि क्वाथ प्रायोगिक 450 मि.ली.,2035-01-17,2025-05-28,2025-03-10,20,TI1121AAA2526,MMP250003,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1755.0,1671.4285714285713,83.57142857142857,2.5,2.5,0,5,41.785714285714285,41.785714285714285,0.0,1754.9999999999998
KESH KANTI HERBAL MEHANDI (NAT. BLACK)-T,केश कान्ति हर्बल मेहंदी (नेचुरल ब्लैक),2026-03-27,2025-05-28,2025-04-01,40,TI1121AAA2526,ANBL250094,05AAECK5765H1ZE,33059090,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,636.73,539.6016949152543,13.490042372881357,9.0,9.0,0,18,48.56415254237289,48.56415254237289,0.0,636.73
TEJUS TAILUM 100 ML,तेजस तैलम 100 मि.ली.,2027-03-24,2025-05-28,2025-03-24,25,TI1121AAA2526,AAO2500005,05AAECK5765H1ZE,33059019,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1591.53,1348.7542372881355,53.95016949152542,9.0,9.0,0,18,121.38788135593221,121.38788135593221,0.0,1591.53
DIVYA ARVINDASAVA - 225ML,दिव्य अरविंदासव 225 मि.ली.,2034-03-10,2025-05-28,2024-05-01,20,TI1121AAA2526,AVS240002,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1494.91,1423.7238095238095,71.18619047619048,2.5,2.5,0,5,35.59309523809524,35.59309523809524,0.0,1494.9099999999999
DIVYA GULAB JAL 120 ML - T (90 PC),दिव्य गुलाब जल 120 मि.ली. (90 नग),2026-03-15,2025-05-28,2025-04-15,30,TI1121AAA2526,BGLJ250021,05AAECK5765H1ZE,33030020,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1102.36,934.2033898305084,31.14011299435028,9.0,9.0,0,18,84.07830508474575,84.07830508474575,0.0,1102.36
MADHURAM 1 KG,मधुरम गुड़ पाउडर 1 किग्रा,2026-05-20,2025-07-02,2025-05-20,1,TI1753AAA2526,AHG2500107,05AAECK5765H1ZE,17011410,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,2181.38,2077.504761904762,2077.504761904762,2.5,2.5,0,5,51.937619047619044,51.937619047619044,0.0,2181.38
ATTA NOODLES DESI MASALA 60 GM (96 PC)-T,आटा नूडल्स देसी मसाला 60 ग्राम (96 नग),2026-03-10,2025-07-02,2025-06-13,1,TI1753AAA2526,DM130625,05AAECK5765H1ZE,19022090,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,922.52,823.6785714285713,823.6785714285713,6.0,6.0,0,12,49.420714285714276,49.420714285714276,0.0,922.52
POHA 1 KG -T,पोहा 1 किग्रा,2025-11-27,2025-07-02,2025-05-31,1,TI1753AAA2526,BPRP250040,05AAECK5765H1ZE,19041020,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1450.05,1381.0,1381.0,2.5,2.5,0,5,34.525,34.525,0.0,1450.0500000000002
PUSHTAHAR DALIA 500 G,पुष्टाहार दलिया 500 ग्राम,2026-03-09,2025-07-02,2025-06-12,1,TI1753AAA2526,PDCQ250043,05AAECK5765H1ZE,11031900,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1248.66,1189.2,1189.2,2.5,2.5,0,5,29.73,29.73,0.0,1248.66
GROUNDNUT OIL 1 LTR (P),मूंगफली का तेल 1 लीटर,2026-02-17,2025-07-02,2025-05-23,1,TI1753AAA2526,ORQ2500025,05AAECK5765H1ZE,15089091,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,2011.46,1915.6761904761904,1915.6761904761904,2.5,2.5,0,5,47.89190476190476,47.89190476190476,0.0,2011.4599999999998
RICE BRAN OIL 1 LTR (P),चावल की भूसी का तेल 1 लीटर,2026-02-17,2025-07-02,2025-05-23,1,TI1753AAA2526,ORE2500033,05AAECK5765H1ZE,15159040,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1793.99,1708.5619047619048,1708.5619047619048,2.5,2.5,0,5,42.71404761904761,42.71404761904761,0.0,1793.9899999999998
GONYLE FLOOR CLEANER - 5 LTR,गोनाइल फ्लोर क्लीनर 5 लीटर,2026-05-13,2025-07-02,2025-06-13,1,TI1753AAA2526,0407/25-26,05AAECK5765H1ZE,38084000,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1120.43,949.5169491525425,949.5169491525425,9.0,9.0,0,18,85.45652542372882,85.45652542372882,0.0,1120.43
MUSTARD OIL 1 L (B)-T,सरसों का तेल 1 लीटर,2026-11-20,2025-07-02,2025-06-18,1,TI1753AAA2526,N1B2500073,05AAECK5765H1ZE,15149920,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,2002.76,1907.3904761904762,1907.3904761904762,2.5,2.5,0,5,47.684761904761906,47.684761904761906,0.0,2002.76
SESAME OIL 1 L (B)-T,तिल का तेल 1 लीटर,2026-03-10,2025-07-02,2025-06-13,1,TI1753AAA2526,JACQ250049,05AAECK5765H1ZE,15155091,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,2528.3,2407.904761904762,2407.904761904762,2.5,2.5,0,5,60.19761904761904,60.19761904761904,0.0,2528.2999999999997
MUSTARD OIL 1 LTR. (P),सरसों का तेल 1 लीटर,2026-05-28,2025-07-02,2025-06-02,6,TI1753AAA2526,K2B2500008,05AAECK5765H1ZE,15149920,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,11691.03,11134.314285714287,1855.7190476190478,2.5,2.5,0,5,278.3578571428572,278.3578571428572,0.0,11691.03
CORIANDER POWDER 200 GM,धनिया पाउडर 200 ग्राम,2026-05-08,2025-07-02,2025-05-08,1,TI1753AAA2526,AJE2500010,05AAECK5765H1ZE,9092200,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1151.68,1096.8380952380953,1096.8380952380953,2.5,2.5,0,5,27.420952380952386,27.420952380952386,0.0,1151.6800000000003
GILOY JUICE 500 ML,गिलोय रस 500 मि.ली.,2026-05-09,2025-07-02,2025-05-09,1,TI1753AAA2526,PFY2500009,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,758.0,676.7857142857142,676.7857142857142,6.0,6.0,0,12,40.607142857142854,40.607142857142854,0.0,758.0
ALOEVERA JUICE WITH FIBER 1 L (NEW),एलोवेरा रस (फाइबर युक्त) 1 लीटर (नया),2026-02-22,2025-07-02,2025-05-28,2,TI1753AAA2526,ACCR250051,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,3705.95,3308.883928571428,1654.441964285714,6.0,6.0,0,12,198.5330357142857,198.5330357142857,0.0,3705.9499999999994
DIVYA SWASARI PRAVAHI - 250 ML - T,दिव्य स्वासारी प्रवाही 250 मि.ली.,2028-04-01,2025-07-02,2025-05-01,1,TI1753AAA2526,BSSP250020,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,2635.14,2352.803571428571,2352.803571428571,6.0,6.0,0,12,141.16821428571427,141.16821428571427,0.0,2635.14
COWS GHEE 1 L - T,गाय का घी 1 लीटर,2026-03-24,2025-07-02,2025-06-27,5,TI1753AAA2526,FAWC250166,05AAECK5765H1ZE,4059020,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,50447.04,45042.0,9008.4,6.0,6.0,0,12,2702.52,2702.52,0.0,50447.03999999999
COWS GHEE 500 ML - T,गाय का घी 500 मि.ली.,2026-03-07,2025-07-02,2025-06-10,2,TI1753AAA2526,FAWD250041,05AAECK5765H1ZE,4059020,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,21561.12,19250.999999999996,9625.499999999998,6.0,6.0,0,12,1155.0599999999997,1155.0599999999997,0.0,21561.12
DIVYA WEIGHTGO TABLET 60 N -T,दिव्य वेटगो टैबलेट 60 नग,2028-03-31,2025-07-02,2025-04-30,5,TI1753AAA2526,DWG250008,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1125.0,1004.4642857142857,200.89285714285714,6.0,6.0,0,12,60.26785714285714,60.26785714285714,0.0,1125.0
DIVYA TRIPHALA GUGGUL- 40 TAB,दिव्य त्रिफला गुग्गुल 40 टैबलेट,2030-03-15,2025-07-02,2025-04-15,20,TI1753AAA2526,BTPG250014,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,666.75,635.0,31.75,2.5,2.5,0,5,15.875,15.875,0.0,666.75
CHANDRAPRABHA VATI - 40 TAB,चंद्रप्रभा वटी 40 टैबलेट,2030-01-31,2025-07-02,2025-02-28,20,TI1753AAA2526,BCPV250042,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,716.73,682.6,34.13,2.5,2.5,0,5,17.065,17.065,0.0,716.7300000000001
TRIPHALA CHURNA -100GM,त्रिफला चूर्ण 100 ग्राम,2027-05-02,2025-07-02,2025-06-02,25,TI1753AAA2526,ATPC250063,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,749.97,714.2571428571429,28.570285714285713,2.5,2.5,0,5,17.85642857142857,17.85642857142857,0.0,749.9699999999999
GILOY GHAN VATI 60 PC (NEW),गिलोय घन वटी 60 नग (नया),2027-04-16,2025-07-02,2025-05-16,24,TI1753AAA2526,AAI2500038,05AAECK5765H1ZE,30049011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1722.82,1538.2321428571427,64.09300595238095,6.0,6.0,0,12,92.29392857142855,92.29392857142855,0.0,1722.8199999999997
WHITE LILY ADVANCE BEAUTY BAR-75 G,व्हाइट लिली एडवांस ब्यूटी बार 75 ग्राम,2026-04-30,2025-07-02,2024-04-30,1,TI1753AAA2526,ABSH240004,05AAECK5765H1ZE,34011941,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,4489.29,3804.483050847458,3804.483050847458,9.0,9.0,0,18,342.4034745762712,342.4034745762712,0.0,4489.29
NAVRATNA ATTA 2 KG,नवरत्न आटा 2 किग्रा,2025-12-04,2025-07-02,2025-06-07,1,TI1753AAA2526,AHV2500021,05AAECK5765H1ZE,11010000,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,3083.66,2936.8190476190475,2936.8190476190475,2.5,2.5,0,5,73.42047619047618,73.42047619047618,0.0,3083.66
HERBAL WASH DETERGENT POWDER 1 KG-T,हर्बल वॉश डिटर्जेंट पाउडर 1 किग्रा,2030-05-13,2025-07-02,2025-05-14,1,TI1753AAA2526,BM92500023,05AAECK5765H1ZE,34029011,KANHA JI DISTRIBUTORS,file2_2025-apr-sep,1517.48,1286.0,1286.0,9.0,9.0,0,18,115.74,115.74,0.0,1517.48
