item_name,hindi_name,exp_date,invoice_date,mfg_date,quantity,sgst_rate,invoice_no,cgst_rate,batch_no,Item_Net_Amount,supplier_gstin,total_gst_rate,hsn_code,igst_rate,mrp,igst_amount,supplier_name,data_source
DRISHTI EYE DROP 10 ML (NEW),दृष्टि नेत्र ड्रॉप 10 मि.ली. (नया),2026-03-17,2025-05-14,2025-03-17,40,6,TI847AAA2526,6,AAST250013,637.95,05AAECK5765H1ZE,12,30049011,0,20,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
SAUMYA EYE DROP 10 ML,सौम्या आई ड्रॉप 10 मि.ली.,2027-02-11,2025-05-14,2025-02-21,20,6,TI847AAA2526,6,AAAQ250002,558.21,05AAECK5765H1ZE,12,30049011,0,35,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA DALCHINI CHURNA -100 GM,दिव्य दालचीनी चूर्ण 100 ग्राम,2027-02-25,2025-05-14,2025-03-25,25,2.5,TI847AAA2526,2.5,ADCC250015,1354.24,05AAECK5765H1ZE,5,30049011,0,65,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
ROGHAN BADAM SHIRIN - 150 ML - T,रोगन बादाम शिरीन 150 मि.ली.,2027-12-16,2025-05-14,2024-12-31,12,2.5,TI847AAA2526,2.5,BRBS240019,3869.96,05AAECK5765H1ZE,5,30049011,0,450,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
ROGHAN BADAM SHIRIN - 60 ML - T,रोगन बादाम शिरीन 60 मि.ली.,2028-01-16,2025-05-14,2025-01-31,15,2.5,TI847AAA2526,2.5,BRBS250001,2042.46,05AAECK5765H1ZE,5,30049011,0,190,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA AMLA CHURNA - 100 GM,दिव्य आंवला चूर्ण 100 ग्राम,2027-02-21,2025-05-14,2025-03-21,25,2.5,TI847AAA2526,2.5,BAMC250012,937.39,05AAECK5765H1ZE,5,30049011,0,45,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA GODHAN ARK - 450ML,दिव्य गोधन अर्क 450 मि.ली.,2026-03-01,2025-05-14,2025-04-01,1,6,TI847AAA2526,6,AGDA250015,900,05AAECK5765H1ZE,12,30049011,0,60,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
ASHVAGANDHA -11 GM (STRIP),अश्वगंधा स्ट्रिप 11 ग्राम,2027-01-10,2025-05-14,2025-01-20,20,6,TI847AAA2526,6,AASZ250006,1292.09,05AAECK5765H1ZE,12,30049011,0,90,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA MUKTA VATI EXTRA POWER 30X4 TAB,दिव्य मुक्तावटी एक्स्ट्रा पावर 30×4 टैबलेट,2030-02-08,2025-05-14,2025-03-06,20,6,TI847AAA2526,6,AMUE250061,3374.94,05AAECK5765H1ZE,12,30049011,0,225,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA KANTHAMRIT CHEWABLE TABLET 40 N -T,दिव्य कंठामृत चबाने योग्य टैबलेट 40 नग,2028-01-21,2025-05-14,2025-02-05,10,6,TI847AAA2526,6,ADKT250007,300.04,05AAECK5765H1ZE,12,30049011,0,40,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA KANTHAMRIT CHEWABLE TABLET 80 N -T,दिव्य कंठामृत चबाने योग्य टैबलेट 80 नग,2028-02-13,2025-05-14,2025-02-28,10,6,TI847AAA2526,6,ADKT250009,562.53,05AAECK5765H1ZE,12,30049011,0,75,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA LAVANGADI VATI- 80 TAB,दिव्य लवंगादि वटी 80 टैबलेट,2028-01-15,2025-05-14,2025-01-30,20,2.5,TI847AAA2526,2.5,BLGV250001,749.91,05AAECK5765H1ZE,5,30049011,0,45,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA NEUROGRIT GOLD 20 N - T,दिव्य न्यूरोग्रिट गोल्ड 20 नग,2028-03-15,2025-05-14,2025-04-15,10,6,TI847AAA2526,6,ANGD250004,4500,05AAECK5765H1ZE,12,30049011,0,600,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
EYEGRIT EYE DROP 10 ML,आईग्रिट आई ड्रॉप 10 मि.ली.,2027-04-06,2025-05-14,2025-04-06,40,6,TI847AAA2526,6,ABQR250007,1306.82,05AAECK5765H1ZE,12,30049011,0,40,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
TURMERIC POWDER 200 GM,हल्दी पाउडर 200 ग्राम,2026-03-24,2025-05-22,2025-03-24,1,2.5,TI995AAA2526,2.5,AJC2500016,1626.98,05AAECK5765H1ZE,5,9103030,0,82,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
SHAKTI RICE XXL MINI MOGRA-2 10 KG (T),शक्ति चावल XXL मिनी मोगरा-2 10 किग्रा,2026-08-14,2025-05-22,2024-08-24,1,2.5,TI995AAA2526,2.5,E6M2400006,1491.04,05AAECK5765H1ZE,5,10063090,0,720,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DOODH BISCUIT 35 GM (200 PC),दूध बिस्किट 35 ग्राम (200 नग),2025-11-07,2025-05-22,2025-05-11,1,9,TI995AAA2526,9,ED25/BP1,851.96,05AAECK5765H1ZE,18,19053100,0,5,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
CRUNCHY COCONUT COOKIES 70 GM,क्रंची कोकोनट कुकीज़ 70 ग्राम,2025-11-11,2025-05-22,2025-05-15,1,9,TI995AAA2526,9,EI25/BP1,614.26,05AAECK5765H1ZE,18,19053100,0,10,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
HALDI CHANDAN KNTI BODY CLNSR.4x45Gx54U,हल्दी-चंदन कान्ति बॉडी क्लीन्ज़र 4×45 ग्राम × 54 नग,2027-02-11,2025-05-22,2025-02-11,1,9,TI995AAA2526,9,AAWL250002,1718.53,05AAECK5765H1ZE,18,34011941,0,40,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
ALOEVERA KANTI BODY CLEANSER-(4X1) 75 GM,एलोवेरा कान्ति बॉडी क्लीन्ज़र (4×1) 75 ग्राम,2027-03-18,2025-05-22,2025-03-18,1,9,TI995AAA2526,9,ASV2500008,2328.75,05AAECK5765H1ZE,18,34011941,0,83,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
HONEY 1 KG,शहद 1 किग्रा,2026-10-06,2025-05-22,2025-04-14,1,2.5,TI995AAA2526,2.5,BCN2500017,3344.54,05AAECK5765H1ZE,5,4090000,0,410,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
KHAND 1 KG,खांड 1 किग्रा,2026-05-12,2025-05-22,2025-05-12,1,2.5,TI995AAA2526,2.5,AARQ250034,2691.45,05AAECK5765H1ZE,5,17011420,0,110,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
MUSTARD OIL 1 L (P)-T,सरसों का तेल 1 लीटर,2026-05-01,2025-05-22,2025-05-06,1,2.5,TI995AAA2526,2.5,N2B2500036,1902.73,05AAECK5765H1ZE,5,15149920,0,175,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
TOOTHBRUSH NORMAL HANGER (336 PC) - T,टूथब्रश नॉर्मल हैंगर 336 नग,2030-04-07,2025-05-22,2025-04-08,1,9,TI995AAA2526,9,080425NL,2680.2,05AAECK5765H1ZE,18,96032100,0,10,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
HERBAL WASH DETERGENT POWDER 1 KG,हर्बल वॉश डिटर्जेंट पाउडर 1 किग्रा,2030-05-05,2025-05-22,2025-05-06,1,9,TI995AAA2526,9,AM92500039,1517.48,05AAECK5765H1ZE,18,34029011,0,70,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
GREEN FLUSH TOILET CLEANER LOW Hcl-500ML,ग्रीन फ्लश टॉयलेट क्लीनर (लो HCl) 500 मि.ली.,2027-04-29,2025-05-22,2025-04-29,1,9,TI995AAA2526,9,ABHE250008,1625.57,05AAECK5765H1ZE,18,34029092,0,95,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
ATTA NOODLES DESI MASALA 60 GM (96 PC)-T,आटा नूडल्स देसी मसाला 60 ग्राम (96 नग),2026-01-14,2025-05-22,2025-04-19,2,6,TI995AAA2526,6,DM190425,1845.04,05AAECK5765H1ZE,12,19022090,0,12,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
AMLA JUICE 1 L (NEW),आंवला रस 1 लीटर (नया),2026-05-15,2025-05-22,2025-05-15,1,6,TI995AAA2526,6,ACCT250011,1263.38,05AAECK5765H1ZE,12,30049011,0,150,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA ARJUN GHANVATI 3 U X 20 N,दिव्य अर्जुन घनवटी 3 यूनिट × 20 नग,2028-02-19,2025-05-22,2025-03-06,20,6,TI996AAA2526,6,ADAG250005,3000.03,05AAECK5765H1ZE,12,30049011,0,180,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA ARSHKALP VATI - 40 TAB,दिव्य अर्शकल्प वटी 40 टैबलेट,2028-02-14,2025-05-22,2025-03-01,20,6,TI996AAA2526,6,BAKV250025,749.95,05AAECK5765H1ZE,12,30049011,0,45,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
KESH KANTI ADV.H.HAIR EXPERTOIL-30ML T.O,केश कान्ति एडवांस हेयर एक्सपर्ट ऑयल 30 मि.ली. (ट्रेड ऑफर),2027-01-27,2025-05-22,2025-01-27,24,9,TI996AAA2526,9,ABHX250001,1679.38,05AAECK5765H1ZE,18,33059019,0,100,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA CYSTOGRIT 3 U X 20 N,दिव्य सिस्टोग्रिट 3 यूनिट × 20 नग,2028-02-01,2025-05-22,2025-03-01,20,6,TI996AAA2526,6,BCTT250007,4500,05AAECK5765H1ZE,12,30049011,0,300,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
ALOEVERA MIXED FRUIT JAM 500 G,एलोवेरा मिक्स्ड फ्रूट जैम 500 ग्राम,2026-04-08,2025-05-28,2025-04-08,1,6,TI1121AAA2526,6,B1O2500004,693.1,05AAECK5765H1ZE,12,20079990,0,70,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DANT KANTI NATURAL(200GX3)BIG SAVER PACK,दंत कान्ति नेचुरल (200 ग्राम × 3) बड़ा बचत पैक,2027-04-27,2025-05-28,2025-05-07,1,9,TI1121AAA2526,9,AAPW250014,5658.9,05AAECK5765H1ZE,18,33061020,0,280,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DANT KANTI DENTAL CREAM (ADV) 2X100-GM,दंत कान्ति डेंटल क्रीम (एडवांस) 100 ग्राम × 2,2026-10-28,2025-05-28,2025-05-06,1,9,TI1121AAA2526,9,AF82500007,4400.08,05AAECK5765H1ZE,18,33061020,0,160,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
SUPER DISHWASH BAR-RS10/- (T.O. FREE 3N),सुपर डिशवॉश बार ₹10/- (ट्रेड ऑफर फ्री 3 नग),2028-05-07,2025-05-28,2025-05-08,1,9,TI1121AAA2526,9,AAXY250097,519.67,05AAECK5765H1ZE,18,34011941,0,10,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
GILOY JUICE 500 ML,गिलोय रस 500 मि.ली.,2026-04-30,2025-05-28,2025-04-30,1,6,TI1121AAA2526,6,PFY2500007,861.37,05AAECK5765H1ZE,12,30049011,0,90,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
ALOEVERA JUICE WITH FIBER 1 L (NEW),एलोवेरा रस (फाइबर युक्त) 1 लीटर (नया),2026-02-08,2025-05-28,2025-05-14,1,6,TI1121AAA2526,6,ACCR250002,1852.97,05AAECK5765H1ZE,12,30049011,0,220,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
AMLA JUICE 1 L (NEW),आंवला रस 1 लीटर (नया),2026-05-15,2025-05-28,2025-05-15,1,6,TI1121AAA2526,6,ACCT250011,1263.38,05AAECK5765H1ZE,12,30049011,0,150,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
TRADITIONAL WHOLE WHEAT ATTA 10 KG,पारंपरिक गेहूं का आटा 10 किग्रा,2025-08-17,2025-05-28,2025-04-19,1,2.5,TI1121AAA2526,2.5,PDV4250020,2109.55,05AAECK5765H1ZE,5,11010000,0,480,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
MARIE BISCUIT 70 GM,मैरी बिस्किट 70 ग्राम,2025-11-15,2025-05-28,2025-05-19,1,9,TI1121AAA2526,9,EN25/BP1,409.51,05AAECK5765H1ZE,18,19053100,0,10,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
TRADT. W.W CHAKKI ATTA W.BRAN 5 KG_ROI,पारंपरिक गेहूं चक्की आटा विद ब्रान 5 किग्रा (ROI),2025-09-11,2025-05-28,2025-05-14,1,2.5,TI1121AAA2526,2.5,PDAEZ25001,1318.46,05AAECK5765H1ZE,5,11010000,0,250,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA MAHAMANJISTHADI KW. PRA.- 450ML,दिव्य महामंजिष्ठादि क्वाथ प्रायोगिक 450 मि.ली.,2035-01-17,2025-05-28,2025-03-10,20,2.5,TI1121AAA2526,2.5,MMP250003,1755,05AAECK5765H1ZE,5,30049011,0,135,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
KESH KANTI HERBAL MEHANDI (NAT. BLACK)-T,केश कान्ति हर्बल मेहंदी (नेचुरल ब्लैक),2026-03-27,2025-05-28,2025-04-01,40,9,TI1121AAA2526,9,ANBL250094,636.73,05AAECK5765H1ZE,18,33059090,0,20,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
TEJUS TAILUM 100 ML,तेजस तैलम 100 मि.ली.,2027-03-24,2025-05-28,2025-03-24,25,9,TI1121AAA2526,9,AAO2500005,1591.53,05AAECK5765H1ZE,18,33059019,0,75,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA ARVINDASAVA - 225ML,दिव्य अरविंदासव 225 मि.ली.,2034-03-10,2025-05-28,2024-05-01,20,2.5,TI1121AAA2526,2.5,AVS240002,1494.91,05AAECK5765H1ZE,5,30049011,0,115,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA GULAB JAL 120 ML - T (90 PC),दिव्य गुलाब जल 120 मि.ली. (90 नग),2026-03-15,2025-05-28,2025-04-15,30,9,TI1121AAA2526,9,BGLJ250021,1102.36,05AAECK5765H1ZE,18,33030020,0,45,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
MADHURAM 1 KG,मधुरम गुड़ पाउडर 1 किग्रा,2026-05-20,2025-07-02,2025-05-20,1,2.5,TI1753AAA2526,2.5,AHG2500107,2181.38,05AAECK5765H1ZE,5,17011410,0,85,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
ATTA NOODLES DESI MASALA 60 GM (96 PC)-T,आटा नूडल्स देसी मसाला 60 ग्राम (96 नग),2026-03-10,2025-07-02,2025-06-13,1,6,TI1753AAA2526,6,DM130625,922.52,05AAECK5765H1ZE,12,19022090,0,12,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
POHA 1 KG -T,पोहा 1 किग्रा,2025-11-27,2025-07-02,2025-05-31,1,2.5,TI1753AAA2526,2.5,BPRP250040,1450.05,05AAECK5765H1ZE,5,19041020,0,85,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
PUSHTAHAR DALIA 500 G,पुष्टाहार दलिया 500 ग्राम,2026-03-09,2025-07-02,2025-06-12,1,2.5,TI1753AAA2526,2.5,PDCQ250043,1248.66,05AAECK5765H1ZE,5,11031900,0,50,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
GROUNDNUT OIL 1 LTR (P),मूंगफली का तेल 1 लीटर,2026-02-17,2025-07-02,2025-05-23,1,2.5,TI1753AAA2526,2.5,ORQ2500025,2011.46,05AAECK5765H1ZE,5,15089091,0,185,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
RICE BRAN OIL 1 LTR (P),चावल की भूसी का तेल 1 लीटर,2026-02-17,2025-07-02,2025-05-23,1,2.5,TI1753AAA2526,2.5,ORE2500033,1793.99,05AAECK5765H1ZE,5,15159040,0,165,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
GONYLE FLOOR CLEANER - 5 LTR,गोनाइल फ्लोर क्लीनर 5 लीटर,2026-05-13,2025-07-02,2025-06-13,1,9,TI1753AAA2526,9,0407/25-26,1120.43,05AAECK5765H1ZE,18,38084000,0,330,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
MUSTARD OIL 1 L (B)-T,सरसों का तेल 1 लीटर,2026-11-20,2025-07-02,2025-06-18,1,2.5,TI1753AAA2526,2.5,N1B2500073,2002.76,05AAECK5765H1ZE,5,15149920,0,190,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
SESAME OIL 1 L (B)-T,तिल का तेल 1 लीटर,2026-03-10,2025-07-02,2025-06-13,1,2.5,TI1753AAA2526,2.5,JACQ250049,2528.3,05AAECK5765H1ZE,5,15155091,0,260,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
MUSTARD OIL 1 LTR. (P),सरसों का तेल 1 लीटर,2026-05-28,2025-07-02,2025-06-02,6,2.5,TI1753AAA2526,2.5,K2B2500008,11691.03,05AAECK5765H1ZE,5,15149920,0,185,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
CORIANDER POWDER 200 GM,धनिया पाउडर 200 ग्राम,2026-05-08,2025-07-02,2025-05-08,1,2.5,TI1753AAA2526,2.5,AJE2500010,1151.68,05AAECK5765H1ZE,5,9092200,0,60,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
GILOY JUICE 500 ML,गिलोय रस 500 मि.ली.,2026-05-09,2025-07-02,2025-05-09,1,6,TI1753AAA2526,6,PFY2500009,758,05AAECK5765H1ZE,12,30049011,0,90,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
ALOEVERA JUICE WITH FIBER 1 L (NEW),एलोवेरा रस (फाइबर युक्त) 1 लीटर (नया),2026-02-22,2025-07-02,2025-05-28,2,6,TI1753AAA2526,6,ACCR250051,3705.95,05AAECK5765H1ZE,12,30049011,0,220,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA SWASARI PRAVAHI - 250 ML - T,दिव्य स्वासारी प्रवाही 250 मि.ली.,2028-04-01,2025-07-02,2025-05-01,1,6,TI1753AAA2526,6,BSSP250020,2635.14,05AAECK5765H1ZE,12,30049011,0,85,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
COWS GHEE 1 L - T,गाय का घी 1 लीटर,2026-03-24,2025-07-02,2025-06-27,5,6,TI1753AAA2526,6,FAWC250166,50447.04,05AAECK5765H1ZE,12,4059020,0,730,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
COWS GHEE 500 ML - T,गाय का घी 500 मि.ली.,2026-03-07,2025-07-02,2025-06-10,2,6,TI1753AAA2526,6,FAWD250041,21561.12,05AAECK5765H1ZE,12,4059020,0,390,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA WEIGHTGO TABLET 60 N -T,दिव्य वेटगो टैबलेट 60 नग,2028-03-31,2025-07-02,2025-04-30,5,6,TI1753AAA2526,6,DWG250008,1125,05AAECK5765H1ZE,12,30049011,0,300,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DIVYA TRIPHALA GUGGUL- 40 TAB,दिव्य त्रिफला गुग्गुल 40 टैबलेट,2030-03-15,2025-07-02,2025-04-15,20,2.5,TI1753AAA2526,2.5,BTPG250014,666.75,05AAECK5765H1ZE,5,30049011,0,40,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
CHANDRAPRABHA VATI - 40 TAB,चंद्रप्रभा वटी 40 टैबलेट,2030-01-31,2025-07-02,2025-02-28,20,2.5,TI1753AAA2526,2.5,BCPV250042,716.73,05AAECK5765H1ZE,5,30049011,0,43,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
TRIPHALA CHURNA -100GM,त्रिफला चूर्ण 100 ग्राम,2027-05-02,2025-07-02,2025-06-02,25,2.5,TI1753AAA2526,2.5,ATPC250063,749.97,05AAECK5765H1ZE,5,30049011,0,40,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
GILOY GHAN VATI 60 PC (NEW),गिलोय घन वटी 60 नग (नया),2027-04-16,2025-07-02,2025-05-16,24,6,TI1753AAA2526,6,AAI2500038,1722.82,05AAECK5765H1ZE,12,30049011,0,100,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
WHITE LILY ADVANCE BEAUTY BAR-75 G,व्हाइट लिली एडवांस ब्यूटी बार 75 ग्राम,2026-04-30,2025-07-02,2024-04-30,1,9,TI1753AAA2526,9,ABSH240004,4489.29,05AAECK5765H1ZE,18,34011941,0,40,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
NAVRATNA ATTA 2 KG,नवरत्न आटा 2 किग्रा,2025-12-04,2025-07-02,2025-06-07,1,2.5,TI1753AAA2526,2.5,AHV2500021,3083.66,05AAECK5765H1ZE,5,11010000,0,180,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
HERBAL WASH DETERGENT POWDER 1 KG-T,हर्बल वॉश डिटर्जेंट पाउडर 1 किग्रा,2030-05-13,2025-07-02,2025-05-14,1,9,TI1753AAA2526,9,BM92500023,1517.48,05AAECK5765H1ZE,18,34029011,0,70,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
TRADT. W.W CHAKKI ATTA W.BRAN 5 KG_ROI,पारंपरिक गेहूं चक्की आटा विद ब्रान 5 किग्रा (ROI),2025-09-15,2025-07-02,2025-05-18,1,2.5,TI1753AAA2526,2.5,PDAEZ25003,1284.82,05AAECK5765H1ZE,5,11010000,0,250,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
TRADT. W.W CHAKKI ATTA W.BRAN 10 KG_ROI,पारंपरिक गेहूं चक्की आटा विद ब्रान 10 किग्रा (ROI),2025-09-12,2025-07-02,2025-05-15,1,2.5,TI1753AAA2526,2.5,PDAFD25002,1233.44,05AAECK5765H1ZE,5,11010000,0,480,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
COCONUT OIL-100 ML (B),नारियल तेल 100 मि.ली.,2026-06-14,2025-06-11,2025-03-21,24,2.5,TI1363AAA2526,2.5,ABEA250003,819,05AAECK5765H1ZE,5,15131900,0,40,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
SAUNDARYA ALOEVERA GEL K. CHANDAN 150 ML,सौंदर्य एलोवेरा जेल केसर-चंदन 150 मि.ली.,2026-10-24,2025-06-11,2025-05-02,24,9,TI1363AAA2526,9,AAHV250025,2249.17,05AAECK5765H1ZE,18,33049910,0,120,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
SAUNDARYA ALOEVERA GEL K.CHANDAN 60 ML,सौंदर्य एलोवेरा जेल केसर-चंदन 60 मि.ली.,2026-10-27,2025-06-11,2025-05-05,24,9,TI1363AAA2526,9,AAHU250008,1124.59,05AAECK5765H1ZE,18,33049910,0,60,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
FIG (ANJEER) 250 GM (MONO),अंजीर 250 ग्राम,2025-11-02,2025-06-11,2025-05-06,2,6,TI1363AAA2526,6,AARX250011,894.54,05AAECK5765H1ZE,12,8042090,0,500,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
DANT KANTI JUNIOR TP.(STRAWBERY)-80G C.O,दंत कान्ति जूनियर टूथपेस्ट (स्ट्रॉबेरी) 80 ग्राम (कॉम्बो ऑफर),2027-03-19,2025-06-11,2025-03-19,24,9,TI1363AAA2526,9,ABRS250002,1835.14,05AAECK5765H1ZE,18,33061020,0,100,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
BANDHANI HING 50 GM (NEW) - T,बंधनी हींग 50 ग्राम (नया),2026-09-24,2025-06-11,2025-04-02,24,2.5,TI1363AAA2526,2.5,CASY250004,2034.14,05AAECK5765H1ZE,5,13019013,0,120,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
SHILAJIT - 11 GM (STRIP),शिलाजीत स्ट्रिप 11 ग्राम,2027-04-15,2025-06-11,2025-04-25,20,6,TI1363AAA2526,6,AASO250011,1403.78,05AAECK5765H1ZE,12,30049011,0,100,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
HERBAL FACIAL FOAM 60 GM,हर्बल फेशियल फोम 60 ग्राम,2027-05-05,2025-06-11,2025-05-15,24,9,TI1363AAA2526,9,AJN2500004,1283.46,05AAECK5765H1ZE,18,34013090,0,70,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
SUN SCREEN CREAM SPF30- 50GM,सन स्क्रीन क्रीम SPF-30 50 ग्राम,2027-05-07,2025-06-11,2025-05-17,24,9,TI1363AAA2526,9,AJW2500004,1731.48,05AAECK5765H1ZE,18,33049910,0,100,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
ALOEVERA GEL FACE WASH 60 ML,एलोवेरा जेल फेस वॉश 60 मि.ली.,2027-02-17,2025-06-11,2025-02-27,24,9,TI1363AAA2526,9,AATK250002,1283.46,05AAECK5765H1ZE,18,34013090,0,70,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
ALMOND (BADAM) 250 GM (MONO),बादाम 250 ग्राम,2025-11-09,2025-06-11,2025-05-13,2,6,TI1363AAA2526,6,AART250016,653,05AAECK5765H1ZE,12,8021100,0,365,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
MAKHANA 250 GM,मखाना 250 ग्राम,2026-02-12,2025-06-11,2025-04-18,10,2.5,TI1363AAA2526,2.5,AALI250023,4350.15,05AAECK5765H1ZE,5,8029000,0,485,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
ALOEVERA JUICE WITH FIBER 1 L (NEW),एलोवेरा रस (फाइबर युक्त) 1 लीटर (नया),2026-02-08,2025-06-11,2025-05-14,1,6,TI1362AAA2526,6,ACCR250002,1852.97,05AAECK5765H1ZE,12,30049011,0,220,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
AMLA JUICE 1 L (NEW),आंवला रस 1 लीटर (नया),2026-05-27,2025-06-11,2025-05-27,1,6,TI1362AAA2526,6,ACCT250027,1263.38,05AAECK5765H1ZE,12,30049011,0,150,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
KARELA JAMUN 50-50 JUICE - 500 ML,करेला-जामुन 50-50 रस 500 मि.ली.,2026-05-09,2025-06-11,2025-05-09,1,6,TI1362AAA2526,6,ABPB250012,1435.66,05AAECK5765H1ZE,12,30049011,0,150,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
HONEY 500 G,शहद 500 ग्राम,2026-11-10,2025-06-11,2025-05-19,1,2.5,TI1362AAA2526,2.5,BCM2500030,2855.16,05AAECK5765H1ZE,5,4090000,0,210,0,KANHA JI DISTRIBUTORS,file2_2025-apr-sep
